1,2,3
fMotCtrl_INTRunFlag,SigTfr,InputLmt
fMotCtrl_MotPlausiErrorState,MotPlausi,InputLmt
mLimMotorTorque,TorqueLimitationCoordinator,InputLmt
mMotCtrl_AbsMaxTrqCurLmt,CurLmtTrq,InputLmt
WdgMonI_RunnCPR,WdgMMonitor,InputLmt
,,
Table: ParaUpd Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrl_ParaUpdFlag,ParaUpd,SigProc
rMotCtrl_Rs,ParaUpd,CurLmtTrq|SigProc
yMotCtrl_Kfd,ParaUpd,SigProc
yMotCtrl_Kfq,ParaUpd,SigProc
yMotCtrl_Kid,ParaUpd,SigProc
yMotCtrl_Kiq,ParaUpd,SigProc
yMotCtrl_Kpd,ParaUpd,SigProc
yMotCtrl_Kpq,ParaUpd,SigProc
yMotCtrl_Lsd,ParaUpd,MotPlausi|TrqCon
yMotCtrl_Lsq,ParaUpd,MotPlausi|TrqCon
yMotCtrl_OneDivPsip,ParaUpd,TrqCon
cNtcTemp,TempDrv,ParaUpd
fMotCtrl_INTRunFlag,SigTfr,ParaUpd
iMotCtrl_AbsIsdRef,TrqCon,ParaUpd
iMotCtrl_AbsIsqRef,TrqCon,ParaUpd
nMotCtrl_AbsRpmMechFOC,SigTfr,ParaUpd
vAbsAvgVehicleSpeed,VehicleSpeedMain,ParaUpd
WdgMonI_RunnCPR,WdgMMonitor,ParaUpd
,,
Table: TrqCon Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrl_CurRefUpdFlag,TrqCon,SigProc|SigTfr
iCurrent_peak,TrqCon,MosfetTemperatureCalculation
iMotCtrl_AbsIsdRef,TrqCon,ParaUpd
iMotCtrl_AbsIsqRef,TrqCon,ParaUpd
iMotCtrl_IsRef,TrqCon,MotCAN|MotTemp|SigProc
iMotCtrl_IsRefSquareFilt,TrqCon,CurLmtTrq
iMotCtrl_IsdRef,TrqCon,SigProc
iMotCtrl_IsqRef,TrqCon,SigProc
fMotCtrl_INTRunFlag,SigTfr,TrqCon
mMotCtrl_TrqRef2FOC,InputLmt,TrqCon
nMotCtrl_AbsRpmMechFOC,SigTfr,TrqCon
nMotCtrl_EleOmegaFOC,SigTfr,TrqCon
nMotCtrl_RpmMechFOC,SigTfr,TrqCon
uMotCtrl_UPowStageFilt,SigTfr,TrqCon
yMotCtrl_Lsd,ParaUpd,TrqCon
yMotCtrl_Lsq,ParaUpd,TrqCon
yMotCtrl_OneDivPsip,ParaUpd,TrqCon
WdgMonI_RunnCPR,WdgMMonitor,TrqCon
,,
Table: SigProc Dependency,,
Interface,Sender/Server,Receiver/Client
aMotCtrlIRQ_AbsRpmAcc,SigProc,SigTfr
iMotCtrlIRQ_CurU,SigProc,SigTfr
iMotCtrlIRQ_CurV,SigProc,SigTfr
iMotCtrlIRQ_CurW,SigProc,SigTfr
iMotCtrlIRQ_IsRef,SigProc,DutyCal
iMotCtrlIRQ_Isd,SigProc,CurCon|SigTfr
iMotCtrlIRQ_IsdRef,SigProc,CurCon|DutyCal|SigTfr
iMotCtrlIRQ_Isq,SigProc,CurCon|SigTfr
iMotCtrlIRQ_IsqRef,SigProc,CurCon|DutyCal|SigTfr
mMotCtrlIRQ_TrqRef2FOC,SigProc,OrComp
nMotCtrlIRQ_AbsRpmMechFOC,SigProc,DutyCal|SigTfr
nMotCtrlIRQ_EleOmegaFOC,SigProc,CurCon|SigTfr
nMotCtrlIRQ_RpmMechFOC,SigProc,DutyCal|OrComp|SigTfr
rMotCtrlIRQ_Rs,SigProc,CurCon
uMotCtrlIRQ_UBatt,SigProc,N/A
uMotCtrlIRQ_UBattFilt,SigProc,SigTfr
uMotCtrlIRQ_UPowStage,SigProc,OrComp
uMotCtrlIRQ_UPowStageFilt,SigProc,DutyCal|OrComp|SigTfr
wMotCtrlIRQ_EleAngleFOC,SigProc,DutyCal|SigTfr
wMotCtrlIRQ_EleAngleFOC4SVPWM,SigProc,OrComp
yMotCtrlIRQ_Kfd,SigProc,CurCon
yMotCtrlIRQ_Kfq,SigProc,CurCon
yMotCtrlIRQ_Kid,SigProc,CurCon
yMotCtrlIRQ_Kiq,SigProc,CurCon
yMotCtrlIRQ_Kpd,SigProc,CurCon
yMotCtrlIRQ_Kpq,SigProc,CurCon
fMotCtrl_CurRefUpdFlag,TrqCon,SigProc
fMotCtrl_ParaUpdFlag,ParaUpd,SigProc
iMotCtrl_IsRef,TrqCon,SigProc
iMotCtrl_IsdRef,TrqCon,SigProc
iMotCtrl_IsqRef,TrqCon,SigProc
mMotCtrl_TrqRef2FOC,InputLmt,SigProc
rMotCtrl_Rs,ParaUpd,SigProc
sKL15State,IgnitionCalculation(sSystemKL15State),SigProc
sSystemState,SystemStateMachine,SigProc
vAbsAvgVehicleSpeed,VehicleSpeedMain,SigProc
yMotCtrl_Kfd,ParaUpd,SigProc
yMotCtrl_Kfq,ParaUpd,SigProc
yMotCtrl_Kid,ParaUpd,SigProc
yMotCtrl_Kiq,ParaUpd,SigProc
yMotCtrl_Kpd,ParaUpd,SigProc
yMotCtrl_Kpq,ParaUpd,SigProc
WdgMonI_RunnCPR,WdgMMonitor,SigProc
,,
Table: OrComp Dependency,,
Interface,Sender/Server,Receiver/Client
wMotCtrlIRQ_Angle4SVPWM,OrComp,DutyCal
wMotCtrlIRQ_Angle4SVPWMOri,OrComp,DutyCal
yMotCtrlIRQ_Amp4Comp,OrComp,DutyCal
yMotCtrlIRQ_Phase4Comp,OrComp,DutyCal
mMotCtrlIRQ_TrqRef2FOC,SigProc,OrComp
nMotCtrlIRQ_RpmMechFOC,SigProc,OrComp
uMotCtrlIRQ_UPowStage,SigProc,OrComp
uMotCtrlIRQ_UPowStageFilt,SigProc,OrComp
uMotCtrlIRQ_Usd,CurCon,OrComp
uMotCtrlIRQ_Usq,CurCon,OrComp
wMotCtrlIRQ_EleAngleFOC4SVPWM,SigProc,OrComp
WdgMonI_RunnCPR,WdgMMonitor,OrComp
,,
Table: SigTfr Dependency,,
Interface,Sender/Server,Receiver/Client
aMotCtrl_AbsRpmAcc,SigTfr,CurLmtTrq
fMotCtrl_ASCEnabFlag,SigTfr,MotPlausi|PhaseOCDiag
fMotCtrl_INTRunFlag,SigTfr,CurLmtTrq|InputLmt|MotCAN|MotPlausi|MotTemp|PWMCheck|ParaUpd|PhaseOCDiag|TrqCon
iBattCurrent,SigTfr,EpsOutput|EpsSicPage|MotCAN|SupplyVoltageReduction|UDSServices
iMotCtrl_CurU,SigTfr,MotPlausi|PhaseOCDiag
iMotCtrl_CurURef,SigTfr,PhaseOCDiag
iMotCtrl_CurV,SigTfr,MotPlausi|PhaseOCDiag
iMotCtrl_CurVRef,SigTfr,PhaseOCDiag
iMotCtrl_CurW,SigTfr,PhaseOCDiag
iMotCtrl_CurWRef,SigTfr,PhaseOCDiag
iMotCtrl_IbattFilt,SigTfr,MotTemp
iMotCtrl_Isd,SigTfr,N/A
iMotCtrl_Isq,SigTfr,MotCAN|UDSServices
nMotCtrl_AbsRpmMechFOC,SigTfr,CurLmtTrq|MotPlausi|ParaUpd|PhaseOCDiag|TrqCon
nMotCtrl_EleOmegaFOC,SigTfr,TrqCon
nMotCtrl_RpmMechFOC,SigTfr,MotTemp|TrqCon
uMotCtrl_UBattFilt,SigTfr,CurLmtTrq
uMotCtrl_UPowStageFilt,SigTfr,CurCon|CurLmtTrq|MotTemp|PWMCheck|TrqCon
uMotCtrl_Usd,SigTfr,N/A
uMotCtrl_Usq,SigTfr,N/A
wMotCtrl_EleAngleFOC,SigTfr,MotPlausi
yMotCtrl_DutyUFbk,SigTfr,PWMCheck
yMotCtrl_DutyULast,SigTfr,PWMCheck
yMotCtrl_DutyVFbk,SigTfr,PWMCheck
yMotCtrl_DutyVLast,SigTfr,PWMCheck
yMotCtrl_DutyWFbk,SigTfr,PWMCheck
yMotCtrl_DutyWLast,SigTfr,PWMCheck
aMotCtrlIRQ_AbsRpmAcc,SigProc,SigTfr
fMotCtrlIRQ_ASCEnabFlag,DutyCal,SigTfr
fMotCtrl_CurRefUpdFlag,TrqCon,SigTfr
fMotCtrl_PWMCheckFlag,PWMCheck,SigTfr
fMotCtrl_PhaseOCDiagFlag,PhaseOCDiag,SigTfr
iMotCtrlIRQ_CurU,SigProc,SigTfr
iMotCtrlIRQ_CurV,SigProc,SigTfr
iMotCtrlIRQ_CurW,SigProc,SigTfr
iMotCtrlIRQ_IsAct,N/A,SigTfr
iMotCtrlIRQ_Isd,SigProc,SigTfr
iMotCtrlIRQ_IsdRef,SigProc,SigTfr
iMotCtrlIRQ_Isq,SigProc,SigTfr
iMotCtrlIRQ_IsqRef,SigProc,SigTfr
nMotCtrlIRQ_AbsRpmMechFOC,SigProc,SigTfr
nMotCtrlIRQ_EleOmegaFOC,SigProc,SigTfr
nMotCtrlIRQ_RpmMechFOC,SigProc,SigTfr
uMotCtrlIRQ_UBattFilt,SigProc,SigTfr
uMotCtrlIRQ_UPowStageFilt,SigProc,SigTfr
uMotCtrlIRQ_Usd,CurCon,SigTfr
uMotCtrlIRQ_Usq,CurCon,SigTfr
wMotCtrlIRQ_EleAngleFOC,SigProc,SigTfr
yMotCtrlIRQ_DutyU,DutyCal,SigTfr
yMotCtrlIRQ_DutyV,DutyCal,SigTfr
yMotCtrlIRQ_DutyW,DutyCal,SigTfr
WdgMonI_RunnCPR,WdgMMonitor,SigTfr
,,
Table: CurCon Dependency,,
Interface,Sender/Server,Receiver/Client
uMotCtrlIRQ_Usd,CurCon,DutyCal|OrComp|SigTfr
uMotCtrlIRQ_Usq,CurCon,DutyCal|OrComp|SigTfr
iMotCtrlIRQ_Isd,SigProc,CurCon
iMotCtrlIRQ_IsdRef,SigProc,CurCon
iMotCtrlIRQ_Isq,SigProc,CurCon
iMotCtrlIRQ_IsqRef,SigProc,CurCon
nMotCtrlIRQ_EleOmegaFOC,SigProc,CurCon
rMotCtrlIRQ_Rs,SigProc,CurCon
uMotCtrl_UPowStageFilt,SigTfr,CurCon
yMotCtrlIRQ_Kfd,SigProc,CurCon
yMotCtrlIRQ_Kfq,SigProc,CurCon
yMotCtrlIRQ_Kid,SigProc,CurCon
yMotCtrlIRQ_Kiq,SigProc,CurCon
yMotCtrlIRQ_Kpd,SigProc,CurCon
yMotCtrlIRQ_Kpq,SigProc,CurCon
WdgMonI_RunnCPR,WdgMMonitor,CurCon
,,
Table: DutyCal Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrlIRQ_ASCEnabFlag,DutyCal,OutputStage|SigTfr
yMotCtrlIRQ_DutyU,DutyCal,SigTfr
yMotCtrlIRQ_DutyV,DutyCal,SigTfr
yMotCtrlIRQ_DutyW,DutyCal,SigTfr
iMotCtrlIRQ_IsRef,SigProc,DutyCal
iMotCtrlIRQ_IsdRef,SigProc,DutyCal
iMotCtrlIRQ_IsqRef,SigProc,DutyCal
nMotCtrlIRQ_AbsRpmMechFOC,SigProc,DutyCal
nMotCtrlIRQ_RpmMechFOC,SigProc,DutyCal
uMotCtrlIRQ_UPowStageFilt,SigProc,DutyCal
uMotCtrlIRQ_Usd,CurCon,DutyCal
uMotCtrlIRQ_Usq,CurCon,DutyCal
wMotCtrlIRQ_Angle4SVPWM,OrComp,DutyCal
wMotCtrlIRQ_Angle4SVPWMOri,OrComp,DutyCal
wMotCtrlIRQ_EleAngleFOC,SigProc,DutyCal
yMotCtrlIRQ_Amp4Comp,OrComp,DutyCal
yMotCtrlIRQ_Phase4Comp,OrComp,DutyCal
WdgMonI_RunnCPR,WdgMMonitor,DutyCal
,,
Table: CurLmtTrq Dependency,,
Interface,Sender/Server,Receiver/Client
mMotCtrl_AbsMaxTrqCurLmt,CurLmtTrq,InputLmt
aMotCtrl_AbsRpmAcc,SigTfr,CurLmtTrq
fMotCtrl_INTRunFlag,SigTfr,CurLmtTrq
iMotCtrl_IsRefSquareFilt,TrqCon,CurLmtTrq
nMotCtrl_AbsRpmMechFOC,SigTfr,CurLmtTrq
rMotCtrl_Rs,ParaUpd,CurLmtTrq
uMotCtrl_UBattFilt,SigTfr,CurLmtTrq
uMotCtrl_UPowStageFilt,SigTfr,CurLmtTrq
WdgMonI_RunnCPR,WdgMMonitor,CurLmtTrq
,,
Table: NvRamManager Dependency,,
Interface,Sender/Server,Receiver/Client
NvRamI_ReadAll,NvRamManager,N/A
NvRamI_WriteAll,NvRamManager,N/A
,,
Table: NvRamManagerSupp Dependency,,
Interface,Sender/Server,Receiver/Client
,,
,,
Table: MotTemp Dependency,,
Interface,Sender/Server,Receiver/Client
cMotCtrl_CoilTemp,MotTemp,MotCAN|OverTemperatureProtection(cMotorTemp)
cNtcTemp,TempDrv,MotTemp
fMotCtrl_INTRunFlag,SigTfr,MotTemp
iMotCtrl_IbattFilt,SigTfr,MotTemp
iMotCtrl_IsRef,TrqCon,MotTemp
mMotCtrl_TrqEst,MotPlausi,MotTemp
mMotCtrl_TrqRef2FOC,InputLmt,MotTemp
nMotCtrl_RpmMechFOC,SigTfr,MotTemp
uMotCtrl_UPowStageFilt,SigTfr,MotTemp
WdgMonI_RunnCPR,WdgMMonitor,MotTemp
,,
Table: MotCAN Dependency,,
Interface,Sender/Server,Receiver/Client
cMotorTemp,MotCAN,EpsSicPage
iMotCAN_Isq,MotCAN,N/A
iMotCAN_iBattCurrent,MotCAN,N/A
iMotCtrlIsRef,MotCAN,EpsSicPage(MtrIsRef)
mRedTorqFOC,MotCAN,EpsSicPage(MtrTorqRef)
cMotCtrl_CoilTemp,MotTemp,MotCAN
fMotCtrl_INTRunFlag,SigTfr,MotCAN
iBattCurrent,SigTfr,MotCAN
iMotCtrl_IsRef,TrqCon,MotCAN
iMotCtrl_Isq,SigTfr,MotCAN
mMotCtrl_TrqRef2FOC,InputLmt,MotCAN
WdgMonI_RunnCPR,WdgMMonitor,MotCAN
,,
Table: TRCCheck Dependency,,
Interface,Sender/Server,Receiver/Client
mRedMotorTorque,TRCCheck,SafetyGuardian|SafetyGuardianPlausi
xLimMotTrq,TRCCheck,APA|DTSCMain|EndStop|EpsOutput|EpsSicPage|FunctionCoordinator(xTRCRedLevel)|LaneKeepAssistAngleCtrlMain|SSMErrorCheck(xTorqueRedLevel)|SystemStateMachine(xtcLimMotTorFactor)|TorqueLimitationCoordinator|UDSServices
xtcActGradRedLevelOut,TRCCheck,TRC
xtcActTorqueRedLevelOut,TRCCheck,TRC
mNomMotTrq,SteeringControl,TRCCheck
sVehicleRunning,VehicleSpeedMain,TRCCheck
xtcReqGradRedLevel,TRC,TRCCheck
xtcReqTorqueRedLevel,TRC,TRCCheck
ytcGradRedGradNeg,TRC,TRCCheck
ytcGradRedGradPos,TRC,TRCCheck
ytcTorqueRedGradNeg,TRC,TRCCheck
ytcTorqueRedGradPos,TRC,TRCCheck
WdgMonI_RunnCPR,WdgMMonitor,TRCCheck
,,
Table: SAS Dependency,,
Interface,Sender/Server,Receiver/Client
vAbsRackSpeed,SAS,N/A
vAbsSteeringAngleSpeed,SAS,N/A
vRackSpeed,SAS,N/A
vSteeringAngleSpeed,SAS,N/A
nRotorSpeedFilt,N/A,SAS
sRPSErrCode,N/A,SAS
xGearSign,N/A,SAS
Event_DemEvent_AppEsNotLearn,N/A,SAS
Event_DemEvent_AppSteerAngErrorNotCalib,N/A,SAS
Event_DemEvent_AppSteerAngErrorNotInit,N/A,SAS
WdgMonI_RunnCPR10ms,N/A,SAS
,,
Table: DMS Dependency,,
Interface,Sender/Server,Receiver/Client
fEPSDMCInhibit,DMS,EpsOutput
sDMSErrorCode,DMS,N/A
sEPSAssistanceStyle,DMS,EpsOutput
sEPSAssociWithDriverModeNVW,DMS,EpsOutput|NVRam
sEPSCharacModeStatusDMSNVW,DMS,EpsOutput|NVRam(sEPSAssistanceStyleNVW)
yActualChar,DMS,ActiveDamping|ActiveReturn|EndStop|LDW|LaneKeepAssist|LaneKeepAssistAngleCtrlMain|LaneKeepAssistAngleTorqConvert|PowerAssistance
yEpasFailSts,DMS,EpsOutput
fECOModeSWSts,EpsInput,DMS
fLastCycleNvWriteDown,SystemStateMachine,DMS
mAbsTorsionBarTorque,TAS,DMS
sAssistanceStyleReq,EpsInput(sDVDAssistanceStyle),DMS
sAssociWithDriverModeReq,EpsInput(sDVDAssociWithDriverMode),DMS
sDrivermodeReq,EpsInput,DMS
sEPSAssistanceStyleNVR,N/A,DMS
sEPSAssociWithDriverModeNVR,NVRam,DMS
sEPSCharacModeStatusDMSNVR,NVRam(sEPSAssistanceStyleNVR),DMS
sKL15State,IgnitionCalculation(sSystemKL15State),DMS
sLKAAngleControlStatus,LaneKeepAssistAngleCtrlMain(sDMSStrgPerfMdReq),DMS
sLKAControlStatus,LaneKeepAssist(sDMSStrgPerfMdReq),DMS
sRawVehicleSpeedState,VehicleSpeedMain,DMS
sSystemState,SystemStateMachine,DMS
sVehicleSpeedState,VehicleSpeedMain,DMS
vAbsAvgVehicleSpeed,VehicleSpeedMain,DMS
vAbsSteeringAngleSpeed,RotorSpeedCalculation,DMS
vRawVehicleSpeedSend,VehicleSpeedMain,DMS
yDMSModeSetReqFailSts,EpsInput,DMS
AppFunctionState,ApplicationFunctionManage,DMS
WdgMonI_RunnCPR,WdgMMonitor,DMS
,,
Table: TorqueLimitationCoServer Dependency,,
Interface,Sender/Server,Receiver/Client
xMotTrqRedLevel,TorqueLimitationCoServer,FunctionCoordinator(xTLCMotCharRedLevel)|TorqueLimitationCoordinator
xMotTrqRedLevelAxis,TorqueLimitationCoServer,TorqueLimitationCoordinator
TLC_SetMotChar,TorqueLimitationCoServer,OverTemperatureProtection|SupplyVoltageReduction
TLC_SetMotCharAxis,TorqueLimitationCoServer,SupplyVoltageReduction
,,
Table: WdgMMonitorD Dependency,,
Interface,Sender/Server,Receiver/Client
globalStateChangeCbk_Core0,WdgMMonitorD,N/A
localStateChangeCbk_WSE_Runn100ms,WdgMMonitorD,N/A
localStateChangeCbk_WSE_Runn10ms,WdgMMonitorD,N/A
localStateChangeCbk_WSE_Runn2ms,WdgMMonitorD,N/A
localStateChangeCbk_WSE_Runn5ms,WdgMMonitorD,N/A
ErrReaI_Indicator,ErrorReaction,WdgMMonitorD
WdgMonI_PeriTimeMon10ms,WdgMMonitor,WdgMMonitorD
WdgMonI_PeriTimeMon1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_PeriTimeMon2ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnCPR,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnCPR1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnEndSeq10ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnEndSeq1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnEndSeq2ms,WdgMMonitor,WdgMMonitorD
general_Core0,N/A,WdgMMonitorD
,,
Table: SSMErrorCheck Dependency,,
Interface,Sender/Server,Receiver/Client
fOutputStageEnable,OutputStage,SSMErrorCheck
mAbsTorsionBarTorque,TAS,SSMErrorCheck
mLimMotorTorque,TorqueLimitationCoordinator,SSMErrorCheck
sEventMemory,SystemStateMachine,SSMErrorCheck
sSystemState,SystemStateMachine,SSMErrorCheck
sVehicleRunning,VehicleSpeedMain,SSMErrorCheck
xTorqueRedLevel,TRCCheck(xLimMotTrq),SSMErrorCheck
IndStatus_ShutDown,N/A,SSMErrorCheck
IndStatus_SystemError,N/A,SSMErrorCheck
NvRamI_WriteAll,NVRam,SSMErrorCheck
PreDrvI_SetOutputStageOff,OutputStage,SSMErrorCheck
SSMI_EventCheck,SystemStateMachine(SSM_EventCheck),SSMErrorCheck
TRCSet,TRC,SSMErrorCheck
WdgMonI_RunnCPR,WdgMMonitor,SSMErrorCheck
,,
Table: FunctionCoordinator Dependency,,
Interface,Sender/Server,Receiver/Client
fMotTorqOverRide,FunctionCoordinator,FunctionCoordinatorPlausi
fTBTOverRide,FunctionCoordinator,FunctionCoordinatorPlausi
kFrackOffset,FunctionCoordinator,FunctionCoordinatorPlausi
mMotTorqOffset,FunctionCoordinator,FunctionCoordinatorPlausi
mTBTOffset,FunctionCoordinator,FunctionCoordinatorPlausi
sFunCooChattMode,FunctionCoordinator,SteeringControl
wStrAngleOffset,FunctionCoordinator,FunctionCoordinatorPlausi
xActDampFact,FunctionCoordinator,FunctionCoordinatorPlausi
xActRetFact,FunctionCoordinator,FunctionCoordinatorPlausi
xActRetSpdFact,FunctionCoordinator,FunctionCoordinatorPlausi
sSystemState,SystemStateMachine,FunctionCoordinator
xTLCMotCharRedLevel,TorqueLimitationCoServer(xMotTrqRedLevel),FunctionCoordinator
xTRCRedLevel,TRCCheck(xLimMotTrq),FunctionCoordinator
FuncCoI_CtrlChattSet,FunctionCoordinator,LaneKeepAssistAngleCtrlPlausi
FuncCoI_CtrlCmdSet,FunctionCoordinator,APACheck|DTSCMain|DTSCPlausi|LDWCheck|LaneKeepAssistAngleCtrlPlausi|LaneKeepAssistPlausi|PDC_Plausi(CtrlCmdSet)|ShimmyTrqCheck
FuncCoI_FuncReqLim,FunctionCoordinator,APACheck|DTSCPlausi|LDWCheck|LaneKeepAssistAngleCtrlPlausi|LaneKeepAssistPlausi|PDC_Plausi(FuncReqLim)|ShimmyTrqCheck
WdgMonI_RunnCPR,WdgMMonitor,FunctionCoordinator
,,
Table: APACheck Dependency,,
Interface,Sender/Server,Receiver/Client
sAPCFunCooRetState,APACheck,N/A
sAPCFunCooState,APACheck,APA
sAPCFunctionCoorCheckedState,APACheck,APA
mAbsTorsionBarTorque,TAS,APACheck
mMotTorq4Check,RackPositionControl,APACheck
mTorsionBarTorq4Check,RackPositionControl,APACheck
sAPCActivateFctCo,APA,APACheck
vAbsSafeNssVehicleSpeed,VehicleSpeedPlausi,APACheck
vRawVehicleSpeedSend,VehicleSpeedMain,APACheck
xArFuncFact4Check,RackPositionControl,APACheck
FuncCoI_CtrlCmdSet,FunctionCoordinator,APACheck
FuncCoI_FuncReqLim,FunctionCoordinator,APACheck
WdgMonI_RunnCPR,WdgMMonitor,APACheck
,,
Table: APA Dependency,,
Interface,Sender/Server,Receiver/Client
IApxDesiredRackPosition,APA,RackPositionControl(wRackPositionTarget)
sAPCActivateFctCo,APA,APACheck
sEpsApxInhibitCode,APA,EpsOutput
sEpsApxState,APA,EpsOutput|RackPositionControl(sEpsActiveState)|TorqueLimitationCoordinator
sInterferDetdState,APA,EpsOutput
wSteeringAngleTarget,APA,RackPositionControl
mAbsTorsionBarTorque,TAS,APA
sAPCFunCooState,APACheck,APA
sAPCFunctionCoorCheckedState,APACheck,APA
sApxFailureStatus,EpsInput,APA
sApxState,EpsInput,APA
sRawVehicleSpeedState,VehicleSpeedMain,APA
sSteeringAngleInitState,RackPosition,APA
sSteeringAngleState,TAS(sTASAngleInitState),APA
sSystemState,SystemStateMachine,APA
sVehicleSpeedState,VehicleSpeedMain,APA
vAbsSafeNssVehicleSpeed,VehicleSpeedPlausi,APA
vRawVehicleSpeedSend,VehicleSpeedMain,APA
vSteeringAngleSpeed,RotorSpeedCalculation,APA
wApxDesireAngle,EpsInput,APA
wApxDesiredRackPositionAngle,N/A,APA
wSteeringAngle,RackPosCorr,APA
xLimMotTrq,TRCCheck,APA
yReverseGearEngaged,N/A,APA
AppFunctionState,ApplicationFunctionManage,APA
WdgMonI_RunnCPR,WdgMMonitor,APA
,,
Table: FunctionCoordinatorPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
fMotTorqOverRideSafe,FunctionCoordinatorPlausi,TorqueLimitationCoordinator(fMotTorqOverRide)
fMotTorqOverRideSafeRedundant,FunctionCoordinatorPlausi,TorqueLimitationCoordinator(fMotTorqOverRide_2)
fTBTOverRideSafe,FunctionCoordinatorPlausi,PowerAssistance(fTBTOverRide)|SteeringControl(fTBTOverRide)
fTBTOverRideSafeRedundant,FunctionCoordinatorPlausi,PowerAssistance(fTBTOverRideRedundant)|SteeringControl(fTBTOverRideRedundant)
kFrackOffsetSafe,FunctionCoordinatorPlausi,N/A
kFrackOffsetSafeRedundant,FunctionCoordinatorPlausi,N/A
mMotTorqOffsetSafe,FunctionCoordinatorPlausi,TorqueLimitationCoordinator(mMotTorqOffset)
mMotTorqOffsetSafeRedundant,FunctionCoordinatorPlausi,TorqueLimitationCoordinator(mMotTorqOffset_2)
mTBTOffsetSafe,FunctionCoordinatorPlausi,PowerAssistance(mSteeringTorqueOffset)
mTBTOffsetSafeRedundant,FunctionCoordinatorPlausi,PowerAssistance(mSteeringTorqueOffsetRedundant)
wStrAngleOffsetSafe,FunctionCoordinatorPlausi,RackPosCorr(wSteeringAngleOffset)
wStrAngleOffsetSafeRedundant,FunctionCoordinatorPlausi,RackPosCorr(wSteeringAngleOffset_2)
xActDampFactSafe,FunctionCoordinatorPlausi,ActiveDamping(xActDampFactor)
xActDampFactSafeRedundant,FunctionCoordinatorPlausi,ActiveDamping(xActDampFactorRedundant)
xActRetFactSafe,FunctionCoordinatorPlausi,ActiveReturn(xActRetFuncFactor)
xActRetFactSafeRedundant,FunctionCoordinatorPlausi,ActiveReturn(xActRetFuncFactorRedundant)
xActRetSpdFactSafe,FunctionCoordinatorPlausi,ActiveReturn(xActRetSpeedFactor)
xActRetSpdFactSafeRedundant,FunctionCoordinatorPlausi,ActiveReturn(xActRetSpeedFactorRedundant)
fMotTorqOverRide,FunctionCoordinator,FunctionCoordinatorPlausi
fTBTOverRide,FunctionCoordinator,FunctionCoordinatorPlausi
kFrackOffset,FunctionCoordinator,FunctionCoordinatorPlausi
mMotTorqOffset,FunctionCoordinator,FunctionCoordinatorPlausi
mTBTOffset,FunctionCoordinator,FunctionCoordinatorPlausi
wStrAngleOffset,FunctionCoordinator,FunctionCoordinatorPlausi
xActDampFact,FunctionCoordinator,FunctionCoordinatorPlausi
xActRetFact,FunctionCoordinator,FunctionCoordinatorPlausi
xActRetSpdFact,FunctionCoordinator,FunctionCoordinatorPlausi
WdgMonI_RunnCPR,WdgMMonitor,FunctionCoordinatorPlausi
,,
Table: RackPositionControl Dependency,,
Interface,Sender/Server,Receiver/Client
mMotTorq4Check,RackPositionControl,APACheck|EpsOutput
mTorsionBarTorq4Check,RackPositionControl,APACheck
vTargetSpeedStrWheel,RackPositionControl,N/A
xArFuncFact4Check,RackPositionControl,APACheck
mAbsTorsionBarTorque,TAS,RackPositionControl
mLimMotorTorque,TorqueLimitationCoordinator,RackPositionControl
sEpsActiveState,APA(sEpsApxState),RackPositionControl
vAbsSafeNssVehicleSpeed,VehicleSpeedPlausi,RackPositionControl
vRawVehicleSpeedSend,VehicleSpeedMain,RackPositionControl
vSteeringAngleSpeed,RotorSpeedCalculation,RackPositionControl
wCurrentAngle,RackPosCorr(wSteeringAngle),RackPositionControl
wRackPositionTarget,APA(IApxDesiredRackPosition),RackPositionControl
wSteeringAngleTarget,APA,RackPositionControl
xGearSign,ApplicationFunctionManage,RackPositionControl
WdgMonI_RunnCPR,WdgMMonitor,RackPositionControl
,,
Table: LaneKeepAssist Dependency,,
Interface,Sender/Server,Receiver/Client
fLkaActivateFctCo,LaneKeepAssist,LaneKeepAssistPlausi
fLkaDeactivated,LaneKeepAssist,EpsOutput(fTLkaDeactivated)
fLkaRampedIn,LaneKeepAssist,LaneKeepAssistPlausi
fLkaRampedOut,LaneKeepAssist,LaneKeepAssistPlausi
mLkaMMotOffset,LaneKeepAssist,LaneKeepAssistPlausi
mLkaMaxRampRate,LaneKeepAssist,EpsOutput
mLkaTBTOffset,LaneKeepAssist,LaneKeepAssistPlausi
sDMSStrgPerfMdReq,LaneKeepAssist,DMS(sLKAControlStatus)
sEpsLkaErrorCode,LaneKeepAssist,EpsOutput(sEpsTLkaErrorCode)
sEpsLkaState,LaneKeepAssist,EpsOutput(sEpsTLkaState)|TorqueLimitationCoordinator
